src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwr_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts,Label
192.168.1.50,8.8.8.8,6081,443,6,2026-04-26 20:53:18,10.508411,911.2700293127097,2.188722919193016,1.2371042586743133,0.9516186605187026,13,10,1664,7912,217,54,128.0,62.49061467994152,1619,54,791.2,468.39466265105966,1619,54,416.3478260869565,453.5234626686101,205683.5311909262,260,200,20,8,0.4776550454545454,2.866302,0.0,0.7233254582728855,10.508411,2.933485,0.0,0.8757009166666667,0.8578926405660616,10.442752,2.91519,0.077862,1.160305777777778,0.816308559603642,8,8,0,0,2,3,0,16,21,0,0,0.7692307692307693,416.3478260869565,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.0,791.2,0,13,10,1664,7912,Benign
192.168.1.50,8.8.8.8,32993,443,6,2026-04-26 20:53:19,11.743262,901.3679504042404,2.128880374124328,1.1921730095096237,0.9367073646147042,14,11,2124,8461,270,54,151.71428571428572,76.77092880904908,1325,54,769.1818181818181,414.4718036646858,1325,54,423.4,415.7291425916639,172830.72,280,220,20,9,0.4893025833333333,2.337901,0.0,0.7052101507130054,11.743262,2.431735,0.0,0.9033278461538464,0.840522204179763,11.696182,2.455933,0.114886,1.1696182,0.7886051018737831,9,9,0,0,2,3,0,18,23,0,0,0.7857142857142857,423.4,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.71428571428572,769.1818181818181,0,14,11,2124,8461,Benign
192.168.1.50,8.8.8.8,53993,443,6,2026-04-26 20:53:21,10.715372,1570.3607863544075,3.079687760723566,1.6798296876673997,1.3998580730561665,18,15,2909,13918,296,54,161.61111111111111,77.44398612968163,1418,54,927.8666666666668,417.0082120161291,1418,54,509.9090909090909,477.3769467740297,227888.7493112948,360,300,20,13,0.3348553749999999,1.893771,0.0,0.4965983982325877,10.715372,1.960914,0.0,0.630316,0.6040476732757791,10.681273,2.020487,0.131761,0.7629480714285714,0.5734057520439312,13,13,0,0,2,3,0,26,31,0,0,0.8333333333333334,509.9090909090909,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.61111111111111,927.8666666666668,0,18,15,2909,13918,Benign
192.168.1.50,8.8.8.8,22175,443,6,2026-04-26 20:53:22,10.169329,884.1291298570437,2.2617028124471146,1.2783537635570648,0.9833490488900496,13,10,1918,7073,241,54,147.53846153846155,75.53462312039974,1186,54,707.3,360.783882677705,1186,54,390.9130434782609,369.890337808087,136818.86200378073,260,200,20,8,0.4622422272727273,2.761297,0.0,0.768255285399677,10.169329,2.850059,0.0,0.8474440833333333,0.928262224621852,10.095544,2.809639,0.016745,1.1217271111111111,0.9709823662879252,8,8,0,0,2,3,0,16,21,0,0,0.7692307692307693,390.9130434782609,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.53846153846155,707.3,0,13,10,1918,7073,Benign
192.168.1.50,8.8.8.8,17708,443,6,2026-04-26 20:53:24,11.50185,1337.9586762129572,2.3474484539443656,1.304138029969092,1.0433104239752735,15,12,2378,13011,265,54,158.53333333333333,76.58447768459496,1446,54,1084.25,473.57613344283584,1446,54,569.9629629629629,560.8287175957645,314528.85048010974,300,240,20,10,0.4423788461538462,3.190915,0.0,0.7159748554652167,11.50185,3.229079,0.0,0.8215607142857143,0.8647201233781969,11.466552,3.2052,0.086484,1.042413818181818,0.8382152090377202,10,10,0,0,2,3,0,20,25,0,0,0.8,569.9629629629629,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.53333333333333,1084.25,0,15,12,2378,13011,Benign
192.168.1.50,8.8.8.8,15053,443,6,2026-04-26 20:53:25,11.396758,1140.9385019845115,2.1936062869809114,1.2284195207093105,0.965186766271601,14,11,2043,10960,240,54,145.92857142857142,70.817133001348,1524,54,996.3636363636364,493.6397789937098,1524,54,520.12,536.8743108028173,288234.02560000005,280,220,20,9,0.4748649166666667,2.668094,0.0,0.6845228644633256,11.396758,2.668094,0.0,0.8766736923076923,0.7861053213992467,11.333628,2.808182,0.224595,1.1333628,0.7438621259230503,9,9,0,0,2,3,0,18,23,0,0,0.7857142857142857,520.12,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.92857142857142,996.3636363636364,0,14,11,2043,10960,Benign
192.168.1.50,8.8.8.8,40790,443,6,2026-04-26 20:53:27,12.654626,588.7965397001855,1.5014272251111964,0.8692473408538506,0.6321798842573458,11,8,1578,5873,238,54,143.45454545454547,82.59690026801428,1325,54,734.125,473.4441459929566,1325,54,392.1578947368421,428.2251330117562,183376.7645429363,220,160,20,6,0.7030347777777778,3.942765,0.0,1.2361647862121583,12.654626,3.971101,0.0,1.2654625999999998,1.4620030310012495,12.572307,3.970872,0.071321,1.7960438571428572,1.4728590707271572,6,6,0,0,2,3,0,12,17,0,0,0.7272727272727273,392.1578947368421,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.45454545454547,734.125,0,11,8,1578,5873,Benign
192.168.1.50,8.8.8.8,18680,443,6,2026-04-26 20:53:28,11.688906,914.5423874569614,1.9676777279242388,1.1121656723050044,0.8555120556192343,13,10,1860,8830,249,54,143.07692307692307,79.19155116013279,1711,54,883.0,547.6937100241339,1711,54,464.7826086956522,518.1781594345074,268508.60491493373,260,200,20,8,0.5313139090909091,4.031643,0.0,1.019262795725996,11.688906,4.130209,0.0,0.9740755,1.277938188659145,11.602096,4.079664,0.09307,1.2891217777777777,1.3105359646100505,8,8,0,0,2,3,0,16,21,0,0,0.7692307692307693,464.7826086956522,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.07692307692307,883.0,0,13,10,1860,8830,Benign
192.168.1.50,8.8.8.8,42684,443,6,2026-04-26 20:53:30,10.390051,727.715388500018,1.828672448287309,1.0587051016400209,0.7699673466472879,11,8,1530,6031,228,54,139.0909090909091,78.50704026965242,1159,54,753.875,427.5346294453819,1159,54,397.9473684210527,415.52965233152617,172664.891966759,220,160,20,6,0.5772250555555556,2.220896,0.0,0.7555647305044584,10.390051,2.220896,0.0,1.0390051,0.8380935412759665,10.307744,2.366754,0.313724,1.4725348571428571,0.6306455429669843,6,6,0,0,2,3,0,12,17,0,0,0.7272727272727273,397.9473684210527,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.0909090909091,753.875,0,11,8,1530,6031,Benign
192.168.1.50,8.8.8.8,44982,443,6,2026-04-26 20:53:31,10.370329,948.668070222266,2.217865990558255,1.2535764294459704,0.9642895611122848,13,10,1797,8041,255,54,138.23076923076923,72.54086789384932,1466,54,804.1,467.8410948174604,1466,54,427.7391304347826,455.0791825406349,207097.0623818525,260,200,20,8,0.4713785909090908,3.586427,0.0,0.7897829019877816,10.370329,3.675918,0.0,0.8641940833333334,0.9705640055799564,10.311915,3.717448,0.365552,1.1457683333333333,0.995875157798406,8,8,0,0,2,3,0,16,21,0,0,0.7692307692307693,427.7391304347826,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.23076923076923,804.1,0,13,10,1797,8041,Benign
192.168.1.50,8.8.8.8,4880,443,6,2026-04-26 20:53:33,10.325988,1480.2457643762514,3.002134033082355,1.6463315665290332,1.3558024665533217,17,14,2513,12772,231,54,147.8235294117647,66.05010156657609,1509,54,912.2857142857144,426.7301637487808,1509,54,493.06451612903226,478.91840071910633,229362.8345473465,340,280,20,12,0.3441995999999999,2.087649,0.0,0.5173322900853055,10.325988,2.116978,0.0,0.6453742499999999,0.6240936264135875,10.254533,2.162879,0.109732,0.7888102307692308,0.616298862483274,12,12,0,0,2,3,0,24,29,0,0,0.8235294117647058,493.06451612903226,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.8235294117647,912.2857142857144,0,17,14,2513,12772,Benign
192.168.1.50,8.8.8.8,21373,443,6,2026-04-26 20:53:34,10.216129,1282.4818480659358,2.447110838165806,1.3703820693728517,1.0767287687929548,14,11,2001,11101,208,54,142.92857142857142,67.17935937868575,1705,54,1009.181818181818,519.9420978570276,1705,54,524.08,553.5106806557575,306374.0736,280,220,20,9,0.4256720416666666,2.73377,0.0,0.8054820461437195,10.216129,2.825886,0.0,0.7858560769230768,0.9951498046583016,10.154809,2.842127,0.03858,1.0154809,1.0716615159708265,9,9,0,0,2,3,0,18,23,0,0,0.7857142857142857,524.08,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.92857142857142,1009.181818181818,0,14,11,2001,11101,Benign
192.168.1.50,8.8.8.8,43495,443,6,2026-04-26 20:53:36,10.798664,1218.5766683730506,2.500309297520508,1.3890607208447268,1.1112485766757814,15,12,2378,10781,264,54,158.53333333333333,77.79791485352006,1279,54,898.4166666666666,415.8081405194254,1279,54,487.3703703703704,464.0825396053265,215372.6035665295,300,240,20,10,0.4153332307692308,2.34391,0.0,0.6611766564792655,10.798664,2.371781,0.0,0.7713331428571429,0.7985005719606018,10.765378,2.425798,0.0799,0.9786707272727272,0.7818412727361308,10,10,0,0,2,3,0,20,25,0,0,0.8,487.3703703703704,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.53333333333333,898.4166666666666,0,15,12,2378,10781,Benign
192.168.1.50,8.8.8.8,14360,443,6,2026-04-26 20:53:37,10.170877,1567.1214979789845,3.047918090052608,1.6714389526094946,1.3764791374431131,17,14,2643,13296,262,54,155.47058823529412,70.58254879055889,1617,54,949.7142857142856,480.9094700329231,1617,54,514.1612903225806,513.2320167504068,263407.1030176899,340,280,20,12,0.3390292333333333,1.767665,0.0,0.4505501028370898,10.170877,1.871735,0.0,0.6356798125,0.5252536319041757,10.090922,1.818494,0.022492,0.7762247692307691,0.4814267926824236,12,12,0,0,2,3,0,24,29,0,0,0.8235294117647058,514.1612903225806,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.47058823529412,949.7142857142856,0,17,14,2643,13296,Benign
192.168.1.50,8.8.8.8,25022,443,6,2026-04-26 20:53:39,10.633173,1087.633954606024,2.351132629930878,1.3166342727612916,1.0344983571695865,14,11,2114,9451,246,54,151.0,74.3802969302259,1734,54,859.1818181818181,483.8431034543435,1734,54,462.6,479.2482446498892,229678.88,280,220,20,9,0.4430488749999999,2.140452,0.0,0.654770275557855,10.633173,2.25241,0.0,0.8179363846153846,0.7847493935649421,10.560166,2.18032,0.240641,1.0560166,0.7222662888097713,9,9,0,0,2,3,0,18,23,0,0,0.7857142857142857,462.6,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.0,859.1818181818181,0,14,11,2114,9451,Benign
192.168.1.50,104.16.248.249,22880,443,6,2026-04-26 20:53:45,11.092218,217.90051367544345,2.2538323714878303,1.262146128033185,0.9916862434546452,14,11,1301,1116,124,54,92.92857142857144,29.248844386730628,118,54,101.45454545454544,22.62084170270512,124,54,96.68,26.872618033976515,722.1375999999999,280,220,20,9,0.46217575,1.106424,0.0,0.4828792587629308,11.092218,1.150315,0.0,0.8532475384615386,0.4515546710719134,11.020599,1.173007,0.98817,1.1020599,0.0612292118166647,9,9,0,0,2,3,0,18,23,0,0,0.7857142857142857,96.68,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.92857142857144,101.45454545454544,0,14,11,1301,1116,Malicious
192.168.1.50,104.16.248.249,60689,443,6,2026-04-26 20:53:47,10.8025,227.8176348067577,2.314279102059708,1.295996297153437,1.0182828049062718,14,11,1307,1154,122,54,93.35714285714286,29.56495788418914,119,54,104.9090909090909,24.07735467746536,122,54,98.44,27.882725835183333,777.4464,280,220,20,9,0.4501041666666667,1.088243,0.0,0.4649303525740591,10.8025,1.141341,0.0,0.8309615384615385,0.4308724430436488,10.725359,1.154474,0.986931,1.0725359,0.0630349389885482,9,9,0,0,2,3,0,18,23,0,0,0.7857142857142857,98.44,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.35714285714286,104.9090909090909,0,14,11,1307,1154,Malicious
192.168.1.50,104.16.248.249,15741,443,6,2026-04-26 20:53:48,11.035015,218.576957077086,2.265515724264988,1.268688805588393,0.9968269186765945,14,11,1283,1129,118,54,91.64285714285714,28.21500903231961,124,54,102.63636363636364,23.336560186160984,124,54,96.48,26.74340292483363,715.2096,280,220,20,9,0.4597922916666666,1.092629,0.0,0.4794661350415758,11.035015,1.185538,0.0,0.8488473076923077,0.4453763999217852,10.978925,1.142768,0.988337,1.0978925,0.0496645069627193,9,9,0,0,2,3,0,18,23,0,0,0.7857142857142857,96.48,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.64285714285714,102.63636363636364,0,14,11,1283,1129,Malicious
192.168.1.50,104.16.248.249,31708,443,6,2026-04-26 20:53:50,10.928625,223.4498850495831,2.2875704857655927,1.281039472028732,1.0065310137368608,14,11,1308,1134,124,54,93.42857142857144,29.692986872117714,122,54,103.0909090909091,23.719782865227785,124,54,97.68,27.645932793089116,764.2976,280,220,20,9,0.455359375,1.079765,0.0,0.4683371810794025,10.928625,1.145431,0.0,0.8406634615384617,0.442467065749899,10.851313,1.158476,1.008934,1.0851313,0.0579043405593225,9,9,0,0,2,3,0,18,23,0,0,0.7857142857142857,97.68,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.42857142857144,103.0909090909091,0,14,11,1308,1134,Malicious
192.168.1.50,104.16.248.249,29872,443,6,2026-04-26 20:53:51,10.824631,226.52042365231665,2.309547549473049,1.2933466277049075,1.0162009217681416,14,11,1295,1157,123,54,92.5,29.16149614033644,122,54,105.1818181818182,24.334106935134862,123,54,98.08,27.863840367042013,776.3936,280,220,20,9,0.4510262916666667,1.086513,0.0,0.4658987310752627,10.824631,1.151395,0.0,0.8326639230769229,0.4402697253513964,10.767469,1.171512,0.953994,1.0767469,0.0701891485721974,9,9,0,0,2,3,0,18,23,0,0,0.7857142857142857,98.08,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.5,105.1818181818182,0,14,11,1295,1157,Malicious
192.168.1.50,104.16.248.249,1687,443,6,2026-04-26 20:53:53,11.060802,217.1632762253587,2.2602339324038163,1.2657310021461372,0.9945029302576792,14,11,1297,1105,119,54,92.64285714285714,28.932451238944093,124,54,100.45454545454544,22.487829582661888,124,54,96.08,26.576561101843104,706.3136,280,220,20,9,0.46086675,1.124605,0.0,0.4826352799887,11.060802,1.181915,0.0,0.850830923076923,0.4480072842863266,10.991675,1.221918,0.995076,1.0991675,0.0724963104168067,9,9,0,0,2,3,0,18,23,0,0,0.7857142857142857,96.08,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.64285714285714,100.45454545454544,0,14,11,1297,1105,Malicious
192.168.1.50,104.16.248.249,62624,443,6,2026-04-26 20:53:54,10.649013,226.12424268803127,2.347635409967102,1.3146758295815772,1.032959580385525,14,11,1272,1136,116,54,90.85714285714286,27.611739591436574,120,54,103.27272727272728,23.79110188548693,120,54,96.32,26.72035927902168,713.9776,280,220,20,9,0.443708875,1.135466,0.0,0.458570151776177,10.649013,1.135466,0.0,0.8191548461538462,0.4330627876908748,10.598404,1.244767,0.937971,1.0598404,0.0859235650612798,9,9,0,0,2,3,0,18,23,0,0,0.7857142857142857,96.32,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.85714285714286,103.27272727272728,0,14,11,1272,1136,Malicious
192.168.1.50,104.16.248.249,27510,443,6,2026-04-26 20:53:56,11.008541,217.64918711752995,2.270963972428317,1.2717398245598577,0.9992241478684596,14,11,1273,1123,115,54,90.92857142857144,27.574481696240937,120,54,102.0909090909091,23.04325791933923,120,54,95.84,26.2704092088418,690.1344,280,220,20,9,0.4586892083333334,1.094512,0.0,0.4722860450337079,11.008541,1.160356,0.0,0.8468108461538463,0.4344393356455308,10.923716,1.17309,1.025757,1.0923716,0.0414278069566806,9,9,0,0,2,3,0,18,23,0,0,0.7857142857142857,95.84,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.92857142857144,102.0909090909091,0,14,11,1273,1123,Malicious
192.168.1.50,104.16.248.249,11168,443,6,2026-04-26 20:53:57,10.642042,223.73525682383135,2.3491732131859657,1.3155369993841408,1.033636213801825,14,11,1280,1101,117,54,91.42857142857144,27.994168488950606,120,54,100.0909090909091,22.2320593470312,120,54,95.24,25.977343975087216,674.8224,280,220,20,9,0.4434184166666667,1.096423,0.0,0.4661502968049322,10.642042,1.165009,0.0,0.8186186153846151,0.436370099144423,10.597803,1.16304,0.972068,1.0597803,0.0672315306862041,9,9,0,0,2,3,0,18,23,0,0,0.7857142857142857,95.24,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.42857142857144,100.0909090909091,0,14,11,1280,1101,Malicious
192.168.1.50,104.16.248.249,13993,443,6,2026-04-26 20:53:59,10.841196,223.13036310753907,2.306018634844347,1.2913704355128346,1.0146481993315128,14,11,1305,1114,122,54,93.21428571428572,29.345670333917045,122,54,101.27272727272728,22.962779801198877,122,54,96.76,27.023367665781404,730.2624,280,220,20,9,0.4517165,1.105729,0.0,0.4650078053278604,10.841196,1.189221,0.0,0.8339381538461539,0.4332652272920571,10.756147,1.207402,0.955452,1.0756147,0.0795863001427381,9,9,0,0,2,3,0,18,23,0,0,0.7857142857142857,96.76,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.21428571428572,101.27272727272728,0,14,11,1305,1114,Malicious
192.168.1.50,104.16.248.249,30000,443,6,2026-04-26 20:54:00,10.99064,219.27749430424436,2.274662803985937,1.2738111702321246,1.0008516337538125,14,11,1279,1131,119,54,91.35714285714286,27.95815021179524,122,54,102.8181818181818,23.38538075503265,122,54,96.4,26.65933232472261,710.72,280,220,20,9,0.4579433333333333,1.079319,0.0,0.4736673231914873,10.99064,1.174652,0.0,0.8454338461538462,0.4401583096404233,10.923715,1.147858,1.009327,1.0923715,0.0365614338183009,9,9,0,0,2,3,0,18,23,0,0,0.7857142857142857,96.4,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.35714285714286,102.8181818181818,0,14,11,1279,1131,Malicious
192.168.1.50,104.16.248.249,44996,443,6,2026-04-26 20:54:02,10.912876,223.4974538334349,2.290871810510813,1.2828882138860551,1.0079835966247577,14,11,1297,1142,119,54,92.64285714285714,28.92751320815813,120,54,103.8181818181818,23.77859305348628,120,54,97.56,27.35263058647193,748.1664,280,220,20,9,0.4547031666666667,1.093988,0.0,0.4696130211743198,10.912876,1.16187,0.0,0.8394519999999999,0.4460030705292716,10.88283,1.228161,0.991699,1.088283,0.0703430125087062,9,9,0,0,2,3,0,18,23,0,0,0.7857142857142857,97.56,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.64285714285714,103.8181818181818,0,14,11,1297,1142,Malicious
192.168.1.50,104.16.248.249,21568,443,6,2026-04-26 20:54:03,10.679824,224.62916991890503,2.340862546049448,1.310883025787691,1.0299795202617572,14,11,1276,1123,121,54,91.14285714285714,27.95878891423984,123,54,102.0909090909091,23.090551178328514,123,54,95.96,26.49298775147869,701.8783999999999,280,220,20,9,0.4449926666666666,1.099625,0.0,0.4616204320063425,10.679824,1.179665,0.0,0.821524923076923,0.4324316647573813,10.605502,1.183269,0.971031,1.0605501999999998,0.0736614870278899,9,9,0,0,2,3,0,18,23,0,0,0.7857142857142857,95.96,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.14285714285714,102.0909090909091,0,14,11,1276,1123,Malicious
192.168.1.50,104.16.248.249,59303,443,6,2026-04-26 20:54:05,11.027632,218.179206560393,2.267032487119628,1.2695381927869918,0.9974942943326364,14,11,1268,1138,117,54,90.57142857142856,27.556991038610164,119,54,103.45454545454544,23.658032025907037,119,54,96.24,26.691242009318337,712.4223999999999,280,220,20,9,0.4594846666666667,1.082688,0.0,0.4804916553568392,11.027632,1.170227,0.0,0.8482793846153847,0.4466117245013646,10.969086,1.15353,1.009487,1.0969086,0.0424543776970055,9,9,0,0,2,3,0,18,23,0,0,0.7857142857142857,96.24,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.57142857142856,103.45454545454544,0,14,11,1268,1138,Malicious
192.168.1.50,104.16.248.249,8859,443,6,2026-04-26 20:54:06,11.222046,215.9142815846593,2.2277577546910785,1.247544342627004,0.9802134120640744,14,11,1280,1143,121,54,91.42857142857144,28.341575431848945,123,54,103.9090909090909,23.87640351116766,123,54,96.92,27.18517242910186,739.0336,280,220,20,9,0.4675852499999999,1.091087,0.0,0.4819140791171744,11.222046,1.183137,0.0,0.8632343076923077,0.4469982550260872,11.135239,1.218769,1.00924,1.1135239,0.0617995623260391,9,9,0,0,2,3,0,18,23,0,0,0.7857142857142857,96.92,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.42857142857144,103.9090909090909,0,14,11,1280,1143,Malicious
192.168.1.50,104.16.248.249,38909,443,6,2026-04-26 20:54:08,11.100508,215.48563363046088,2.2521491809203686,1.2612035413154066,0.9909456396049624,14,11,1281,1111,115,54,91.5,27.99425961565284,116,54,101.0,22.34034263593352,116,54,95.68,26.09018206145753,680.6976000000001,280,220,20,9,0.4625211666666666,1.099128,0.0,0.4830684669600562,11.100508,1.198985,0.0,0.8538852307692307,0.4483549566285715,11.036389,1.193079,1.005886,1.1036389000000004,0.0652716250762151,9,9,0,0,2,3,0,18,23,0,0,0.7857142857142857,95.68,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.5,101.0,0,14,11,1281,1111,Malicious
192.168.1.50,104.16.248.249,27744,443,6,2026-04-26 20:54:09,10.906117,221.06859847551607,2.2922915644495654,1.2836832760917565,1.0086082883578087,14,11,1278,1133,120,54,91.28571428571428,28.16387902318594,122,54,103.0,23.382199912054315,122,54,96.44,26.806088860555544,718.5664,280,220,20,9,0.4544215416666667,1.086572,0.0,0.472556772867908,10.906117,1.160165,0.0,0.8389320769230769,0.4432347809345189,10.847815,1.176139,0.974383,1.0847815,0.061003459912123,9,9,0,0,2,3,0,18,23,0,0,0.7857142857142857,96.44,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.28571428571428,103.0,0,14,11,1278,1133,Malicious
192.168.1.50,104.16.248.249,7017,443,6,2026-04-26 20:54:11,10.671621,228.0815632414232,2.342661906752498,1.3118906677813988,1.0307712389710992,14,11,1291,1143,121,54,92.21428571428572,28.71082068645541,121,54,103.9090909090909,23.723615183090708,121,54,97.36,27.25711650193395,742.9504000000001,280,220,20,9,0.444650875,1.071681,0.0,0.4614986262865355,10.671621,1.147,0.0,0.8208939230769231,0.4344383404109196,10.62873,1.165425,0.987471,1.062873,0.0668157883587404,9,9,0,0,2,3,0,18,23,0,0,0.7857142857142857,97.36,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.21428571428572,103.9090909090909,0,14,11,1291,1143,Malicious
192.168.1.50,104.16.248.249,62519,443,6,2026-04-26 20:54:12,10.993698,222.0362975224533,2.274030085236105,1.273456847732219,1.0005732375038865,14,11,1315,1126,124,54,93.92857142857144,29.9939619774054,119,54,102.36363636363636,23.054373386223386,124,54,97.64,27.48072779240026,755.1904,280,220,20,9,0.4580707499999999,1.090422,0.0,0.4705090177717329,10.993698,1.184995,0.0,0.8456690769230769,0.4512196945791163,10.949907,1.188062,0.984072,1.0949907,0.0715626743841368,9,9,0,0,2,3,0,18,23,0,0,0.7857142857142857,97.64,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.92857142857144,102.36363636363636,0,14,11,1315,1126,Malicious
192.168.1.50,104.16.248.249,22271,443,6,2026-04-26 20:54:14,10.733904,226.66496737813196,2.329068715352774,1.3042784805975531,1.0247902347552205,14,11,1295,1138,121,54,92.5,28.925396651188237,125,54,103.45454545454544,24.09210974709595,125,54,97.32,27.449910746667285,753.4976000000001,280,220,20,9,0.447246,1.090421,0.0,0.4583271427474048,10.733904,1.15486,0.0,0.8256849230769231,0.4320082666745486,10.661405,1.16618,0.972547,1.0661405,0.0662873935650663,9,9,0,0,2,3,0,18,23,0,0,0.7857142857142857,97.32,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.5,103.45454545454544,0,14,11,1295,1138,Malicious
192.168.1.50,104.16.248.249,49638,443,6,2026-04-26 20:54:15,10.653171,227.06854137608417,2.34671911302278,1.3141627032927563,1.032556409730023,14,11,1307,1112,121,54,93.35714285714286,29.523857526842697,124,54,101.0909090909091,22.63727635983922,124,54,96.76,26.987819474718588,728.3423999999999,280,220,20,9,0.443882125,1.070205,0.0,0.4552876746200612,10.653171,1.159792,0.0,0.8194746923076923,0.4278485019510428,10.599978,1.153936,0.981497,1.0599978,0.0534794673305559,9,9,0,0,2,3,0,18,23,0,0,0.7857142857142857,96.76,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93.35714285714286,101.0909090909091,0,14,11,1307,1112,Malicious
192.168.1.50,104.16.248.249,6898,443,6,2026-04-26 20:54:17,10.857892,218.8270061997301,2.3024727083304937,1.2893847166650765,1.0130879916654172,14,11,1260,1116,124,54,90.0,27.386127875258307,127,54,101.45454545454544,23.58105416860068,127,54,95.04,26.40072726271002,696.9984000000001,280,220,20,9,0.4524121666666666,1.099607,0.0,0.4680329459494693,10.857892,1.181948,0.0,0.8352224615384615,0.4428555548847147,10.775297,1.202721,0.974085,1.0775297,0.0794258224912402,9,9,0,0,2,3,0,18,23,0,0,0.7857142857142857,95.04,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90.0,101.45454545454544,0,14,11,1260,1116,Malicious
192.168.1.50,104.16.248.249,15759,443,6,2026-04-26 20:54:18,10.835457,220.47985608728823,2.3072400176568464,1.292054409887834,1.0151856077690125,14,11,1291,1098,119,54,92.21428571428572,28.77543240690019,114,54,99.8181818181818,21.9578860624282,119,54,95.56,26.26949561754089,690.0864,280,220,20,9,0.451477375,1.069747,0.0,0.4750819004099725,10.835457,1.165137,0.0,0.8334966923076924,0.4434931768165417,10.773785,1.158126,0.992485,1.0773785,0.0526771605010178,9,9,0,0,2,3,0,18,23,0,0,0.7857142857142857,95.56,8192,8192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.21428571428572,99.8181818181818,0,14,11,1291,1098,Malicious
