FlowBytesSent,FlowSentRate,FlowBytesReceived,FlowReceivedRate,PacketLengthVariance,PacketLengthStandardDeviation,PacketLengthMean,PacketLengthMedian,PacketLengthMode,PacketLengthSkewFromMedian,PacketLengthSkewFromMode,PacketLengthCoefficientofVariation,PacketTimeVariance,PacketTimeStandardDeviation,PacketTimeMean,PacketTimeMedian,PacketTimeMode,PacketTimeSkewFromMedian,PacketTimeSkewFromMode,PacketTimeCoefficientofVariation,ResponseTimeTimeVariance,ResponseTimeTimeStandardDeviation,ResponseTimeTimeMean,ResponseTimeTimeMedian,ResponseTimeTimeMode,ResponseTimeTimeSkewFromMedian,ResponseTimeTimeSkewFromMode,ResponseTimeTimeCoefficientofVariation,Strategy,Label
10702,1426.2542618624316,16641,8.03288433335093,8209.961587114185,90.60883834987725,177.55194805194805,237.5,54,-0.661613734809255,1.3635750143214571,0.5103229750138064,639957.4508328974,799.9734063285463,125.3019346405228,4648.464,125.3019346405228,-5.654140537137026,0.0,6.384365960646943,1230598.8725716306,1109.3236103913189,245.7845641025641,4651.809499999999,245.7845641025641,-3.971812097589105,0.0,4.513398204794883,timing_only,Adversarial
8517,922.4936893515206,12901,5.59922399923885,8545.52402366864,92.4420035680136,164.75384615384615,260.5,54,-1.0357429539557035,1.198090065964025,0.5610916268451221,854689.0949701985,924.4939669733916,179.9806434108526,3128.9545,179.9806434108526,-3.189824879269151,0.0,5.136629970023261,1617949.785948984,1271.9865510094767,351.7803484848484,3128.9545,351.7803484848484,-2.1833360968391853,0.0,3.6158544855743893,timing_only,Adversarial
9180,684.2403606933153,14806,4.678371514787948,6378.495389649018,79.86548309281687,146.2560975609756,210.0,54,-0.7981408234161098,1.1551435487168298,0.5460660063008594,2324648.715947223,1524.6798732675732,215.06093865030678,8034.378500000001,215.06093865030678,-5.128497921722298,0.0,7.089524870621171,4485114.864119205,2117.808977249649,422.34859036144576,8036.878500000001,422.34859036144576,-3.595475319744738,0.0,5.01436260372555,timing_only,Adversarial
9586,1089.6114837710825,14375,6.548309906224109,8274.489149305551,90.964219060604,166.39583333333334,225.0,54,-0.6442551507750313,1.2356048839073213,0.5466736590563104,833759.8698991138,913.1045229868888,153.7790699300699,4396.93,153.7790699300699,-4.646949854311707,0.0,5.937768536356605,1595292.4384069326,1263.0488661991399,301.2384520547945,4402.5160000000005,301.2384520547945,-3.247124998642235,0.0,4.1928540582369,timing_only,Adversarial
14282,1816.2021262233127,23237,10.552841587373925,8052.635657772916,89.73647896910663,172.10550458715596,213.5,54,-0.46128949885178283,1.316137048641052,0.5214038864349151,811092.7659437631,900.6068875729094,95.1978940092165,6518.788,95.1978940092165,-7.1325127473707255,0.0,9.460365661831316,1588031.3728878675,1260.1711680910128,187.7994818181818,6526.266500000001,187.7994818181818,-5.02984608652704,0.0,6.710195128782828,timing_only,Adversarial
5763,1482.4108278804454,10285,9.79159694387632,8335.59772160911,91.29949464049136,151.39622641509433,246.0,54,-1.0361916454892695,1.0667772784235356,0.6030500019833102,282798.94106108433,531.7884363739817,103.1010380952381,2354.826,103.1010380952381,-4.234249577245407,0.0,5.157934839391159,535988.262863516,732.1121928116728,200.4742407407407,2363.5325,200.4742407407407,-2.9545447821994215,0.0,3.6519015615318398,timing_only,Adversarial
13924,1706.7324631308504,21874,10.488886024045676,7484.820578512398,86.51485755933716,162.71818181818182,221.5,54,-0.6794418882424049,1.2566417478334242,0.5316852523307785,814763.2563332313,902.6423745499827,95.7743470319634,6551.3685,95.7743470319634,-7.151884661053449,0.0,9.424677927997914,1595419.3776273844,1263.0991163116948,188.9601981981982,6559.662,188.9601981981982,-5.043706958167692,0.0,6.684471800670742,timing_only,Adversarial
7069,1224.7157307997993,11390,7.165572291368889,8360.687500000002,91.43679511006498,170.91666666666666,242.0,54,-0.7774040335402282,1.2786610305474093,0.53497881097726,765991.7919879673,875.2095703247122,140.8604579439253,4348.945,140.8604579439253,-4.808087896582325,0.0,6.213309136527927,1464054.2387661631,1209.9810902514812,274.0376181818181,4360.554999999999,274.0376181818181,-3.377339873109477,0.0,4.415383180875077,timing_only,Adversarial
5996,719.8187844792068,9607,4.8901359453179465,6968.0645247419025,83.47493351145542,147.19811320754718,207.0,54,-0.7164053240429319,1.1164802328790229,0.5670924150582685,1710313.9885249867,1307.7897340646878,206.4408476190476,5812.107,206.4408476190476,-4.2863665361203935,0.0,6.334936855479602,3260532.018121961,1805.6943313091397,401.4127592592592,5824.7595,401.4127592592592,-3.0034688854595766,0.0,4.4983481208638,timing_only,Adversarial
11647,1072.811331222218,18572,6.532224261057218,8590.874734168245,92.686971760697,164.2336956521739,243.0,54,-0.8498098799725416,1.1893116535902202,0.5643602635383173,850958.029485147,922.4738638493488,153.9237540983606,4897.237999999999,153.9237540983606,-5.141949741647247,0.0,5.993057207101869,1638714.781042628,1280.1229554392921,302.8822258064516,4901.394,302.8822258064516,-3.592242256613477,0.0,4.2264710384593265,timing_only,Adversarial
11378,1307.186997159573,17489,8.060390255114974,7360.997759121323,85.79625725590437,162.17415730337078,221.0,54,-0.6856457912899839,1.2608260635363038,0.5290377867965778,841619.7068890751,917.3983359964608,124.7643954802259,5600.9275,124.7643954802259,-5.9692315645697125,0.0,7.353045974839093,1632534.7012725105,1277.7068135032036,245.3699777777777,5609.824,245.3699777777777,-4.198501538478783,0.0,5.207266288523558,timing_only,Adversarial
10958,1473.2421828753677,17663,9.059453694352564,7875.349399535122,88.74316536801649,162.6193181818182,218.0,54,-0.6240557409451754,1.2239738996254148,0.5457110899226043,451010.1710594727,671.572908223279,111.0126857142857,4057.1495000000004,111.0126857142857,-5.875961888813805,0.0,6.049515007191722,872274.3742676711,933.9563021189327,218.2833707865168,4068.0455,218.2833707865168,-4.12199384540276,0.0,4.278641560048439,timing_only,Adversarial
13210,1430.2579742615824,18033,8.88103085512745,7220.04423955787,84.97084346737927,161.0463917525773,221.0,54,-0.7055785937882751,1.2598014493337724,0.5276171824910931,770378.2990417083,877.7119681545355,113.18295854922269,5093.2294999999995,113.18295854922269,-5.673896132367976,0.0,7.754806725299271,1498388.5086038085,1224.0868059920458,222.90113265306118,5102.536,222.90113265306118,-3.98634708213223,0.0,5.491613216213701,timing_only,Adversarial
14884,1803.5462201289947,22027,11.238265845673888,7301.980132325143,85.45162451542477,160.48260869565215,244.5,54,-0.9832158461563099,1.246115674198622,0.5324665719819358,641114.2870178458,800.6961265160746,89.37026637554581,5852.4935,89.37026637554581,-7.197640956118147,0.0,8.959312296804432,1251285.7803579713,1118.6088594133212,176.4292327586206,5852.4935,176.4292327586206,-5.074217157741125,0.0,6.340269364189728,timing_only,Adversarial
7221,823.0146150015663,12270,5.067043958759836,9287.794375,96.37320361490532,162.425,238.0,54,-0.7841910112400494,1.1250533958809446,0.5933397174961489,663546.5383355627,814.5836595068445,199.0121596638655,2864.388,199.0121596638655,-3.2720713326688906,0.0,4.093135117364664,1229108.1948299734,1108.6515209162767,388.2368360655737,2866.888,388.2368360655737,-2.2357351405459114,0.0,2.8556062123022463,timing_only,Adversarial
14055,5809.796635858866,20106,36.05505947724246,7912.448268956925,88.95194359291384,161.13679245283018,235.0,54,-0.8303720476797272,1.204434530873596,0.5520275179760752,10331.310062033317,101.64305220738561,27.8668056872037,695.9119999999999,27.8668056872037,-6.572462945555683,0.0,3.647459753537957,20109.10725430308,141.8065839596423,54.9522990654205,705.2635,54.9522990654205,-4.585902732944122,0.0,2.580539601959903,timing_only,Adversarial
7168,1551.3877558627944,11893,9.60410026713235,7499.350545820167,86.59879067181116,161.53389830508473,241.5,54,-0.9234089884354665,1.2417482677254803,0.5361028959241623,214318.53168147925,462.94549536795284,105.0121282051281,2200.064,105.0121282051281,-4.525482789556429,0.0,4.4084955069117155,403082.52963229426,634.8878086971699,204.7736499999999,2206.6815,204.7736499999999,-3.153167886630063,0.0,3.100437037158198,timing_only,Adversarial
8346,1581.9373675684476,15084,10.12763999723718,7747.159999999999,88.01795271420484,156.2,244.5,54,-1.003204429052193,1.1611267570683366,0.5634952158363723,925898.4717386626,962.2361829294628,99.40236912751679,5898.3935,99.40236912751679,-6.026577709031708,0.0,9.680213775241038,1805018.6869011698,1343.5098387809335,194.8809605263158,5910.8925,194.8809605263158,-4.2545364198121485,0.0,6.894002549790483,timing_only,Adversarial
5739,474.8295059741697,9197,3.369839825472816,6580.915628337486,81.12284282702059,140.9056603773585,206.5,54,-0.8085803866822159,1.0712847004338517,0.5757245138995151,1712459.3170246356,1308.6096885720492,299.57620000000003,5242.849999999999,299.57620000000003,-3.777500536000392,0.0,4.368203110152545,3180778.436162164,1783.473699318878,582.5092777777777,5250.0415,582.5092777777777,-2.6171017963439387,0.0,3.0617086583060336,timing_only,Adversarial
16630,1764.5926910755425,26938,10.530529280197417,8073.422130177513,89.85222384658887,167.56923076923076,234.0,54,-0.7393336123038191,1.263955703109493,0.5362095620632964,785520.9208267641,886.2961812096248,95.328637065637,6749.8065,95.328637065637,-7.508187447953081,0.0,9.297271087491605,1539421.3323663736,1240.734190858934,188.474175572519,6756.5185,188.474175572519,-5.293675609822012,0.0,6.58304612333988,timing_only,Adversarial
8018,1998.3500254335456,13487,12.823636526846284,7021.066425120774,83.7918040450304,155.83333333333334,224.5,54,-0.8194914460720423,1.2153137707524706,0.5377014163282954,326393.98738750565,571.309012170739,78.550204379562,3349.4755,78.550204379562,-5.725317168000805,0.0,7.273170282318385,635851.6687842278,797.4030779876811,153.7339714285714,3368.259,153.7339714285714,-4.0312423130840465,0.0,5.18690222188781,timing_only,Adversarial
13554,1722.4384031826555,19129,10.013257553000171,7458.383961218838,86.36193583529052,172.0157894736842,222.5,54,-0.5845655269008178,1.3665255222786736,0.5020581895361445,237572.33986448677,487.4139307246837,100.3959999999999,2041.912,100.3959999999999,-3.9833001841153455,0.0,4.854913848358792,455485.8218502761,674.8968972000657,197.654625,2053.2545,197.654625,-2.7494568173235776,0.0,3.414526208008799,timing_only,Adversarial
6840,879.2580182996368,11174,5.1738286854536195,11168.072267710926,105.67910043007996,169.9433962264151,265.0,54,-0.8994834682149602,1.0971270171061793,0.6218488201133874,1005358.7821542334,1002.6758110946097,195.1212285714285,3684.5015000000003,195.1212285714285,-3.4800682661485323,0.0,5.138732563496642,1901168.166822386,1378.8285487407004,379.4023888888889,3694.007,379.4023888888889,-2.4039280403179735,0.0,3.634211563019092,timing_only,Adversarial
8352,513.0247215671609,12072,3.3156709384481613,6787.986225895316,82.38923610457447,154.72727272727272,201.0,54,-0.5616355905209863,1.2225780634523629,0.5324803743504477,1840763.4152795887,1356.747366048517,303.9003587786259,5453.389999999999,303.9003587786259,-3.795466842301895,0.0,4.4644480562537465,3444253.5346881235,1855.87002095732,594.1932388059702,5467.378,594.1932388059702,-2.6258222322475206,0.0,3.123344224992467,timing_only,Adversarial
10936,1448.1500604690568,16654,8.92299783543819,7981.242906574395,89.33780222601402,162.2941176470588,220.0,54,-0.6459290570670883,1.2121869460351775,0.5504685167933602,549442.2937057898,741.2437478358855,112.7330946745562,4161.785,112.7330946745562,-5.462510701967443,0.0,6.575209790604716,1062827.3321759515,1030.9351736049903,221.53363953488358,4171.8655,221.53363953488358,-3.8317946284126694,0.0,4.6536281160947635,timing_only,Adversarial
8739,446.03665862544335,13675,2.7461880472165245,7769.982776727578,88.14750578846561,162.42028985507247,211.5,54,-0.5567906851743613,1.2299870414260732,0.542712402905923,3507434.2088585026,1872.8145153374112,366.7990875912408,8933.1175,366.7990875912408,-4.574034610608972,0.0,5.105831990016729,6626672.770790367,2574.2324624614553,717.8782142857142,8935.618,717.8782142857142,-3.1923067965095013,0.0,3.585890212616662,timing_only,Adversarial
6162,2007.624962218281,10749,12.5840131272626,8209.135368458527,90.6042789743317,159.53773584905662,218.5,54,-0.6507668822903683,1.1648206579491764,0.5679175430914175,218930.1748321047,467.89974869848425,80.2227238095238,2271.6815,80.2227238095238,-4.683607508406623,0.0,5.832508876208266,415740.251844011,644.779227211928,155.9886296296296,2274.1815,155.9886296296296,-3.2851444044286366,0.0,4.133501452886156,timing_only,Adversarial
7032,463.7402527749966,12122,3.147448724065446,7430.839289940829,86.20231603582835,147.33846153846153,222.5,54,-0.8719201747366867,1.082783686445088,0.5850632288076448,6678776.203825268,2584.3328353416996,320.1805736434108,14122.552000000001,320.1805736434108,-5.340787083458739,0.0,8.071485430630256,12873161.000289768,3587.918756088238,625.8074848484848,14125.052,625.8074848484848,-3.762416440517575,0.0,5.7332627732171995,timing_only,Adversarial
9935,527.8536620108554,13092,3.2551014029418277,7074.81179329498,84.11190042612864,162.16197183098592,233.0,54,-0.842187940223577,1.285929473495767,0.5186906614164508,3153102.0320830517,1775.6976184257983,309.3888865248226,8906.0105,309.3888865248226,-4.841264370840044,0.0,5.7393710497018535,6026393.399081024,2454.871361004691,605.8865694444445,8923.415,605.8865694444445,-3.388172823503102,0.0,4.051701233865581,timing_only,Adversarial
7030,662.4033081142145,10997,4.629878339290566,6398.5742630385475,79.99108864766467,143.07142857142858,248.5,54,-1.3180039578112603,1.1135168938960989,0.5590989720716315,1424228.506603908,1193.4104518579968,217.7163039999999,4791.778,217.7163039999999,-3.832764904040268,0.0,5.481493254875923,2702529.893644164,1643.937314390109,425.2271562499999,4791.778,425.2271562499999,-2.6561541036419074,0.0,3.8660214669350466,timing_only,Adversarial
6820,355.18905221009675,9925,2.2908580256011017,8073.247856652947,89.85125406277281,155.0462962962963,252.5,54,-1.0846115028570995,1.1245952808246582,0.5795124179586071,4440163.093057545,2107.1694504850684,440.5972710280375,7465.96,440.5972710280375,-3.3340283703104165,0.0,4.782529509462613,8295007.25386458,2880.105424088601,857.1619636363636,7469.099,857.1619636363636,-2.2957274345100283,0.0,3.3600480962394603,timing_only,Adversarial
7877,723.6552916856631,10978,4.605602492828405,6900.876041666666,83.0715116129872,157.125,202.0,54,-0.5401972243929187,1.2414003067525292,0.5286969712805633,1331541.8852264492,1153.924557857423,218.95145378151258,4305.786999999999,218.95145378151258,-3.5416834821535255,0.0,5.270230171678293,2523126.912916388,1588.4353663011875,427.1348032786884,4308.287,427.1348032786884,-2.443380624139889,0.0,3.7188151237141827,timing_only,Adversarial
10687,2340.9080751966376,15817,14.83823410175955,7816.848072562359,88.41294063971834,157.76190476190476,227.0,54,-0.7831217323655879,1.1736054022177551,0.5604200885669534,164276.49645480808,405.3103705246241,67.7970179640718,2366.8505,67.7970179640718,-5.672328292647474,0.0,5.978292005902605,316478.83458571293,562.5645159319178,133.2012,2369.736,133.2012,-3.9756058845821207,0.0,4.223419277962169,timing_only,Adversarial
7731,1093.808031093572,11421,7.424553260346928,6863.772544378698,82.8478879898498,147.3230769230769,209.0,54,-0.7444598115009889,1.1264388168034416,0.562355129417678,601992.7249050594,775.8819013903208,135.7323333333333,3850.568,135.7323333333333,-4.787888027810906,0.0,5.716264373641787,1149315.8174892573,1072.0614802749221,265.2950151515151,3860.1645000000003,265.2950151515151,-3.353230715763852,0.0,4.0410162990005905,timing_only,Adversarial
9378,3810.3048372157464,14383,23.091784712725367,8775.826340663582,93.679380552305,165.00694444444446,240.5,54,-0.805866297467657,1.1849666787802873,0.5677299271684764,14931.744968019646,122.1955194269399,43.6082797202797,490.329,43.6082797202797,-3.655786418119501,0.0,2.802117400822663,27374.7346830955,165.45311929092028,85.4244383561643,492.829,85.4244383561643,-2.4623564873686297,0.0,1.936835904020248,timing_only,Adversarial
8171,936.7195745178092,11998,5.666110768564269,7505.037153990864,86.6316175191879,165.31967213114754,238.0,54,-0.8389584536144168,1.2849774172253743,0.5240248568236895,889996.7544217205,943.3963930510444,177.9464793388429,4588.7815,177.9464793388429,-4.675484296045878,0.0,5.301573802139362,1688026.302340778,1299.2406637497065,347.2826451612902,4598.9445,347.2826451612902,-3.2724205556842874,0.0,3.741162081803865,timing_only,Adversarial
9769,2061.5780151925096,14343,12.825012536449757,7187.255822222222,84.77768469486662,160.74666666666667,224.0,54,-0.7461082897020573,1.2591363759179324,0.527399332454831,376967.10240357334,613.9764673043857,78.49593959731541,3749.2994999999996,78.49593959731541,-5.978736573590635,0.0,7.821760850895809,733719.8557078083,856.5744892931427,153.8933552631579,3762.7019999999998,153.8933552631579,-4.213070421593653,0.0,5.56602647218155,timing_only,Adversarial
8956,802.5505612643245,13916,4.701896432730828,8983.155491200714,94.77950987001734,170.6865671641791,235.0,54,-0.678558402795532,1.231137060351699,0.5552839420473905,1493606.3182967852,1222.1318743477666,214.2792406015037,6343.457,214.2792406015037,-5.015152528170932,0.0,5.703454384621741,2843933.0549096614,1686.3964702612673,419.1049852941176,6345.957,419.1049852941176,-3.5145068904135823,0.0,4.023804367475543,timing_only,Adversarial
13773,1576.4242950937426,20482,9.572215833586291,7559.435997596154,86.94501709469125,164.6875,230.0,54,-0.7511931354055332,1.2730746821083248,0.5279393827349576,464963.9774661808,681.8826713344318,104.97370048309169,3701.257,104.97370048309169,-5.274049995248851,0.0,6.495747679560636,902906.4502145103,950.2138970855511,206.9481523809524,3706.9489999999996,206.9481523809524,-3.6833820872862337,0.0,4.591555354076299,size_mimicry,Adversarial
8181,1082.6067011350472,11966,6.340774841610937,8997.464880781385,94.85496761256832,170.73728813559322,240.5,54,-0.7354671412531032,1.2306924041255463,0.5555609360310471,1807276.7541521667,1344.3499373869017,159.057376068376,7300.259,159.057376068376,-5.312010976700843,0.0,8.451981106494157,3481326.123894204,1865.8312152748983,310.1618833333334,7302.759,310.1618833333334,-3.7477115075667116,0.0,6.015668963628453,size_mimicry,Adversarial
7525,978.5155751915852,9780,5.99379664665172,8635.208704165185,92.92582366686445,163.25471698113208,220.0,54,-0.6106513860096302,1.1757196511018333,0.5692075879010283,570061.5502834653,755.0242050977341,168.4281047619047,2772.7555,168.4281047619047,-3.4493296740036685,0.0,4.482768515151183,1061420.531244603,1030.2526540827755,327.49909259259266,2775.2555,327.49909259259266,-2.375879739503556,0.0,3.1458183469267174,size_mimicry,Adversarial
6535,485.55820785552726,10254,3.0656483431226333,8082.70888216447,89.90388691355047,158.38679245283018,204.5,54,-0.5129167284057287,1.1610932078169773,0.567622372552039,2934611.1818150277,1713.0706879212626,329.30189523809526,7133.0605,329.30189523809526,-3.9716741712590977,0.0,5.202128237608406,5519708.538848665,2349.405997023219,640.3092407407408,7136.6525,640.3092407407408,-2.765100313648468,0.0,3.6691739671000883,size_mimicry,Adversarial
6808,2228.9011265817185,10022,14.0382364478706,8063.609113563547,89.79760082298161,158.7735849056604,224.5,54,-0.7319395450572717,1.1667748797769582,0.56557015372407,105052.22368243668,324.11760779451134,71.91243809523799,1525.5505,71.91243809523799,-4.484909264238045,0.0,4.507114713045269,196986.99335937726,443.83216800878375,139.8297407407407,1528.569,139.8297407407407,-3.128973876514165,0.0,3.174089901436076,size_mimicry,Adversarial
10367,469.27721165124854,16649,2.9529584683414365,7936.087335640136,89.0847199896825,158.91764705882352,220.0,54,-0.6856658801595287,1.1777288750505923,0.5605716019451706,6298033.0493530715,2509.5882230663005,340.6472426035503,15000.0,340.6472426035503,-5.841337882706235,0.0,7.36711738477104,12169390.573777594,3488.465360839576,669.4114418604651,15002.5005,669.4114418604651,-4.108709009707883,0.0,5.21124250750634,size_mimicry,Adversarial
6786,676.1780102482697,9888,4.2986007608442245,8688.229619081518,93.21067331095468,157.30188679245282,229.5,54,-0.774569162974681,1.1082624244835693,0.5925591562251641,1056923.590873783,1028.0678921519643,234.8493999999999,3641.6814999999997,234.8493999999999,-3.3138201533222316,0.0,4.377562353353201,1964379.6380461266,1401.5632836394248,456.6516111111112,3648.342,456.6516111111112,-2.2772360164849514,0.0,3.0692178666053826,size_mimicry,Adversarial
10764,727.7523121269242,16142,4.544056657895014,6785.630810657597,82.37494042885614,160.1547619047619,215.5,54,-0.6718698405902417,1.288677859441425,0.5143458705107197,1951400.2770163077,1396.925293999757,221.3854491017963,7238.358,221.3854491017963,-5.023155197370491,0.0,6.309923708450777,3751755.35282063,1936.9448502269315,434.9572941176469,7243.4715,434.9572941176469,-3.515079019973726,0.0,4.453183970972964,size_mimicry,Adversarial
11652,2161.0760362807846,18697,12.95976271386546,8762.03227267238,93.60572777705636,166.75274725274724,239.0,54,-0.771825127181901,1.2045496566202591,0.5613444415078617,172731.13821150607,415.6093577044507,77.5882154696132,2029.7195000000002,77.5882154696132,-4.697034001611424,0.0,5.356604159324481,333346.46155477926,577.3616384509619,152.6463804347826,2043.9745,152.6463804347826,-3.2758118891242916,0.0,3.7823473887993986,size_mimicry,Adversarial
11799,896.2950951141515,16506,5.256491283834982,7563.948650021774,86.97096440779401,170.5120481927711,241.0,54,-0.8104768331176694,1.3396660481436498,0.5100575902352636,1214312.2117328274,1101.9583529938086,191.39394545454542,6030.1140000000005,191.39394545454542,-5.2984943021462465,0.0,5.757540294030658,2328107.596240595,1525.8137488699579,375.9523928571428,6038.6495,375.9523928571428,-3.711263652810201,0.0,4.058529159157898,size_mimicry,Adversarial
13105,1217.3216438784857,17952,7.055346488654003,10089.359598765428,100.44580428651776,172.5388888888889,271.0,54,-0.9802411540184831,1.1801278284315508,0.5821632730614164,1834866.4463316756,1354.5724219589279,142.5283072625698,8984.0805,142.5283072625698,-6.527190462023882,0.0,9.503883459823818,3582685.9623058448,1892.7984473540348,280.3578791208791,8996.627,280.3578791208791,-4.604964217431123,0.0,6.75136526671749,size_mimicry,Adversarial
7830,1459.2609200753018,11038,9.280862328229606,6641.42888888889,81.49496235282822,157.23333333333332,233.0,54,-0.9297098185984687,1.2667449662118155,0.5183058873371418,579289.4292053494,761.1106550333857,108.6540588235294,4152.87,108.6540588235294,-5.313571573891263,0.0,7.004898512466427,1110828.4755307746,1053.9584790354763,211.964475409836,4155.8485,211.964475409836,-3.7419728604447906,0.0,4.97233546797246,size_mimicry,Adversarial
7321,1602.9250758941353,11160,10.061106477123516,7403.286192033294,86.04235115356445,159.31896551724137,212.5,54,-0.6180797452550486,1.2240363507506768,0.5400634561847752,391806.6472748823,625.9446039985346,100.2569304347826,3048.7515,100.2569304347826,-4.710472062105051,0.0,6.243404832740913,749053.2175866923,865.4786060826069,195.4160508474576,3051.2515,195.4160508474576,-3.2997181317693522,0.0,4.4289023461730554,size_mimicry,Adversarial
9896,802.6366060154854,15461,5.001245563372903,8575.173890402179,92.60223480241812,160.4873417721519,239.0,54,-0.8478484174223196,1.1499435407602197,0.5770064715341285,1027525.2977086293,1013.6692249982877,201.2237579617834,4438.878500000001,201.2237579617834,-4.1805104047044495,0.0,5.037522583122453,1955821.4468614347,1398.5068633587161,394.90162499999997,4460.2895,394.90162499999997,-2.906948819138061,0.0,3.5414056940261385,size_mimicry,Adversarial
8461,3596.738376548809,11691,21.774617007689297,8391.377317925291,91.60446123374828,165.18032786885246,243.0,54,-0.8495183649595903,1.2136999265127326,0.5545724628051625,15063.118576921515,122.7318971454508,46.3045785123966,480.79,46.3045785123966,-3.5401181892360896,0.0,2.650534808559863,27497.569116656596,165.8239099667373,90.3686129032258,480.79,90.3686129032258,-2.3544336107665935,0.0,1.834972394037743,size_mimicry,Adversarial
7399,1016.676341409756,11012,5.853440453502478,9040.271003915985,95.08033973391126,173.68867924528303,217.5,54,-0.46078212253831996,1.25881627662439,0.5474181745552423,1147111.7098345526,1071.0330106185115,172.4667428571428,5363.422500000001,172.4667428571428,-4.846681386729885,0.0,6.210084291436156,2188945.2158616288,1479.5084372390813,335.35199999999986,5377.3085,335.35199999999986,-3.407859241009409,0.0,4.4118074060529535,size_mimicry,Adversarial
10972,1597.3963708260733,15712,9.817606236526608,7932.243604997026,89.06314392046255,162.70731707317074,224.5,54,-0.6938075640055906,1.220564560005099,0.5473825364587801,305297.6582090615,552.5374722216236,102.48271779141099,2912.5,102.48271779141099,-5.085659205890749,0.0,5.391518532332872,586168.5767669298,765.6164684533176,201.26124096385539,2920.9655,201.26124096385539,-3.5523063715268326,0.0,3.8040929529347927,size_mimicry,Adversarial
11145,3075.426710951228,17869,18.231660380630423,9100.308409951327,95.3955366353758,168.6860465116279,233.5,54,-0.6794233333518199,1.2022160633026546,0.5655212070444396,90025.68893691785,300.042811840107,55.1703976608187,1531.677,55.1703976608187,-4.920986419501666,0.0,5.438474699408503,174236.74064409456,417.416746961708,108.4383678160919,1540.2830000000001,108.4383678160919,-3.43025200259114,0.0,3.8493455348367513,size_mimicry,Adversarial
8277,702.8414985586427,10341,4.37907475737472,6535.922413793103,80.84505188193711,160.5,203.5,54,-0.5318816550735054,1.3173347968681004,0.5037074883578405,1203384.573414092,1096.9888665862075,230.3444695652174,4539.9625,230.3444695652174,-3.928588668217063,0.0,4.762384218088878,2262614.8014126564,1504.1990564458736,448.97650847457624,4556.3885,448.97650847457624,-2.7306306129640183,0.0,3.3502845428441836,size_mimicry,Adversarial
12833,6507.070162393271,19073,39.157445971902085,7794.854058159721,88.28847069781943,166.17708333333334,237.0,54,-0.8021762763143396,1.270574543260645,0.5312914929442526,4246.679071436354,65.1665487150912,25.6716335078534,252.4645,25.6716335078534,-3.4802037388876776,0.0,2.5384652165830097,7902.939945219896,88.8984811187452,50.5492989690721,256.45,50.5492989690721,-2.3161329466763565,0.0,1.7586491391577532,size_mimicry,Adversarial
7207,1590.494594440771,11153,9.529107047303096,7142.373553719008,84.51256447250319,166.9090909090909,205.5,54,-0.4566292518908039,1.3360036062388183,0.506338893895406,284037.0651609177,532.9512784119368,105.9043944954128,1961.9955,105.9043944954128,-3.4826656407163483,0.0,5.032381148546096,537768.054046974,733.326703486907,206.1353392857142,1970.2775,206.1353392857142,-2.405670149912081,0.0,3.5575011350524472,size_mimicry,Adversarial
7033,2262.476192927369,9845,14.209176232391345,7732.326094695621,87.9336459763589,159.2264150943396,207.5,54,-0.5489774064194934,1.196657023881771,0.5522553900601676,86934.22803547265,294.84610907297497,71.04731428571421,1434.3045000000002,71.04731428571421,-4.623622777305342,0.0,4.149996548541047,164191.92046417284,405.2060222456878,138.1475555555555,1445.3505,138.1475555555555,-3.2260205245632423,0.0,2.933139284392207,size_mimicry,Adversarial
7782,3054.241796133083,10883,19.636164775567636,6164.098263888891,78.511771498858,155.54166666666666,192.0,54,-0.46436773284881594,1.293330474231502,0.5047635992393458,45289.204648726336,212.8126045344268,51.354394957983104,1049.245,51.354394957983104,-4.6890578084903725,0.0,4.1439998408004,85616.72455830098,292.6033570523431,100.18316393442619,1056.1675,100.18316393442619,-3.2671680383054973,0.0,2.9206839308942447,size_mimicry,Adversarial
12367,2938.805965553084,19126,17.543438907820146,8301.994426210955,91.1152809698294,167.5159574468085,222.5,54,-0.6034557756650574,1.2458498315244255,0.5439200083264748,120312.9753682163,346.86160838036875,57.3061871657753,1769.886,57.3061871657753,-4.937357641930988,0.0,6.0527776411108105,233642.52469930265,483.36582905631906,112.8027052631579,1778.8945,112.8027052631579,-3.446854731096997,0.0,4.285055291221854,size_mimicry,Adversarial
9709,1261.5451617144358,14855,7.498192216671049,8887.473447175831,94.27339734610094,168.24657534246575,220.5,54,-0.5542753961135477,1.2118644130520349,0.5603287743221352,600699.0906908452,775.0477989716796,134.2852413793103,3859.3685,134.2852413793103,-4.806262611877953,0.0,5.771652871194242,1150627.9254112495,1072.6732612549124,263.1264864864865,3868.461,263.1264864864865,-3.3610742839737595,0.0,4.076644945836441,size_mimicry,Adversarial
10840,1520.6163391899704,16819,9.895908783911011,6427.735154320987,80.17315731790153,153.6611111111111,221.5,54,-0.8461546377554884,1.2430732983945376,0.5217530755677487,191824.75346448517,437.97802851796706,101.6163966480446,1771.3239999999998,101.6163966480446,-3.81230905348862,0.0,4.310111782753172,362434.0402386202,602.0249498472801,199.8828021978022,1779.183,199.8828021978022,-2.6233135324378276,0.0,3.011889683478171,size_mimicry,Adversarial
